cpu_profile,cpu_profile_scaling_threshold,memory_profile,memory_profile_scaling_threshold,replicas_profile,cpu_search,cpu_search_scaling_threshold,memory_search,memory_search_scaling_threshold,replicas_search,cpu_frontend,cpu_frontend_scaling_threshold,memory_frontend,memory_frontend_scaling_threshold,replicas_frontend,cpu_user,cpu_user_scaling_threshold,memory_user,memory_user_scaling_threshold,replicas_user,cpu_reservation,cpu_reservation_scaling_threshold,memory_reservation,memory_reservation_scaling_threshold,replicas_reservation,cpu_memcached-reserve,cpu_memcached-reserve_scaling_threshold,memory_memcached-reserve,memory_memcached-reserve_scaling_threshold,replicas_memcached-reserve,cpu_rate,cpu_rate_scaling_threshold,memory_rate,memory_rate_scaling_threshold,replicas_rate,cpu_memcached-profile,cpu_memcached-profile_scaling_threshold,memory_memcached-profile,memory_memcached-profile_scaling_threshold,replicas_memcached-profile,cpu_consul,cpu_consul_scaling_threshold,memory_consul,memory_consul_scaling_threshold,replicas_consul,cpu_jaeger,cpu_jaeger_scaling_threshold,memory_jaeger,memory_jaeger_scaling_threshold,replicas_jaeger,cpu_geo,cpu_geo_scaling_threshold,memory_geo,memory_geo_scaling_threshold,replicas_geo,cpu_memcached-rate,cpu_memcached-rate_scaling_threshold,memory_memcached-rate,memory_memcached-rate_scaling_threshold,replicas_memcached-rate,cpu_recommendation,cpu_recommendation_scaling_threshold,memory_recommendation,memory_recommendation_scaling_threshold,replicas_recommendation,time,total_rps," ('/recommendations','GET')_rps","('/recommendations','GET')_p95","('/recommendations','GET')_p99","('/recommendations','GET')_avg"," ('/user','POST')_rps","('/user','POST')_p95","('/user','POST')_p99","('/user','POST')_avg"," ('/hotels','GET')_rps","('/hotels','GET')_p95","('/hotels','GET')_p99","('/hotels','GET')_avg"," ('/reservation','POST')_rps","('/reservation','POST')_p95","('/reservation','POST')_p99","('/reservation','POST')_avg"
50.0,50.0,10.0,50.0,6.0,49.0,50.0,29.0,50.0,10.0,50.0,50.0,34.0,50.0,4.0,3.0,50.0,6.0,50.0,1.0,50.0,50.0,8.0,50.0,6.0,30.0,50.0,3.0,50.0,1.0,44.0,50.0,19.0,50.0,6.0,20.0,50.0,3.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,52.0,50.0,26.0,50.0,5.0,17.0,50.0,3.0,50.0,1.0,42.0,50.0,8.0,50.0,2.0,8m49s,2027.8,791.7,11924.0,12023.0,10101.9,11.3,11925.1,12027.9,10061.1,1214.1,11924.0,12022.3,10109.7,10.8,11925.4,12028.3,10132.8
49.0,50.0,10.0,50.0,6.0,48.0,50.0,29.0,50.0,10.0,50.0,50.0,34.0,50.0,4.0,4.0,50.0,6.0,50.0,1.0,50.0,50.0,8.0,50.0,6.0,30.0,50.0,3.0,50.0,1.0,44.0,50.0,19.0,50.0,6.0,20.0,50.0,3.0,50.0,1.0,3.0,50.0,34.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,52.0,50.0,25.0,50.0,5.0,17.0,50.0,3.0,50.0,1.0,43.0,50.0,8.0,50.0,2.0,9m5s,2013.1,781.2,11921.8,12020.1,10141.9,9.7,11923.3,12027.2,10102.3,1212.5,11921.8,12020.0,10149.6,9.6,11923.0,12027.5,10171.0
49.0,50.0,11.0,50.0,6.0,48.0,50.0,29.0,50.0,10.0,50.0,50.0,34.0,50.0,4.0,3.0,50.0,5.0,50.0,1.0,51.0,50.0,8.0,50.0,6.0,30.0,50.0,3.0,50.0,1.0,43.0,50.0,19.0,50.0,6.0,20.0,50.0,4.0,50.0,1.0,3.0,50.0,34.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,52.0,50.0,26.0,50.0,5.0,18.0,50.0,3.0,50.0,1.0,43.0,50.0,8.0,50.0,2.0,9m20s,2015.1,785.4,11918.9,12019.1,10174.5,9.9,11921.9,12026.6,10136.3,1210.0,11918.9,12018.8,10181.9,9.8,11920.1,12026.7,10202.1
49.0,50.0,10.0,50.0,6.0,48.0,50.0,29.0,50.0,10.0,50.0,50.0,34.0,50.0,4.0,3.0,50.0,5.0,50.0,1.0,50.0,50.0,8.0,50.0,6.0,30.0,50.0,3.0,50.0,1.0,44.0,50.0,19.0,50.0,6.0,19.0,50.0,4.0,50.0,1.0,3.0,50.0,34.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,52.0,50.0,26.0,50.0,5.0,17.0,50.0,3.0,50.0,1.0,43.0,50.0,8.0,50.0,2.0,9m35s,2024.7,781.6,11905.3,12017.0,10201.2,9.7,11920.9,12025.5,10163.4,1224.1,11907.5,12016.8,10208.8,9.3,11914.6,12026.1,10226.8
48.0,50.0,10.0,50.0,6.0,48.0,50.0,29.0,50.0,10.0,50.0,50.0,34.0,50.0,4.0,3.0,50.0,6.0,50.0,1.0,49.0,50.0,8.0,50.0,6.0,30.0,50.0,3.0,50.0,1.0,44.0,50.0,19.0,50.0,6.0,19.0,50.0,4.0,50.0,1.0,3.0,50.0,34.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,52.0,50.0,26.0,50.0,5.0,17.0,50.0,3.0,50.0,1.0,42.0,50.0,8.0,50.0,2.0,9m50s,1993.3,770.8,11895.7,12014.9,10225.9,9.8,11918.4,12023.9,10189.6,1202.0,11896.1,12013.3,10233.5,10.7,11894.1,12025.0,10253.1
49.0,50.0,11.0,50.0,6.0,48.0,50.0,29.0,50.0,10.0,50.0,50.0,34.0,50.0,4.0,4.0,50.0,5.0,50.0,1.0,50.0,50.0,8.0,50.0,6.0,30.0,50.0,3.0,50.0,1.0,44.0,50.0,19.0,50.0,6.0,19.0,50.0,4.0,50.0,1.0,3.0,50.0,34.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,52.0,50.0,26.0,50.0,5.0,17.0,50.0,3.0,50.0,1.0,43.0,50.0,8.0,50.0,2.0,10m,2017.7,776.7,11891.8,12006.7,10248.9,10.9,11914.2,12023.0,10217.0,1218.5,11892.5,12004.9,10256.7,11.6,11890.6,12024.0,10279.7
49.0,50.0,11.0,50.0,6.0,48.0,50.0,29.0,50.0,10.0,50.0,50.0,34.0,50.0,4.0,4.0,50.0,5.0,50.0,1.0,50.0,50.0,8.0,50.0,6.0,30.0,50.0,3.0,50.0,1.0,44.0,50.0,19.0,50.0,6.0,20.0,50.0,4.0,50.0,1.0,3.0,50.0,34.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,52.0,50.0,26.0,50.0,5.0,17.0,50.0,3.0,50.0,1.0,42.0,50.0,8.0,50.0,2.0,10m,2007.6,778.1,11889.5,12000.6,10266.3,10.3,11896.2,12021.5,10235.7,1208.5,11889.7,11998.6,10273.9,10.7,11888.9,12021.5,10297.6
49.0,50.0,10.0,50.0,6.0,48.0,50.0,29.0,50.0,10.0,50.0,50.0,34.0,50.0,4.0,4.0,50.0,6.0,50.0,1.0,50.0,50.0,8.0,50.0,6.0,30.0,50.0,3.0,50.0,1.0,44.0,50.0,19.0,50.0,6.0,20.0,50.0,4.0,50.0,1.0,3.0,50.0,34.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,52.0,50.0,26.0,50.0,5.0,17.0,50.0,3.0,50.0,1.0,43.0,50.0,9.0,50.0,2.0,10m,2023.9,779.3,11887.9,11991.6,10279.2,10.3,11891.8,12020.0,10250.0,1225.3,11887.9,11989.5,10286.7,9.1,11887.3,12019.6,10308.4
49.0,50.0,10.0,50.0,6.0,49.0,50.0,29.0,50.0,10.0,50.0,50.0,34.0,50.0,4.0,4.0,50.0,5.0,50.0,1.0,50.0,50.0,8.0,50.0,6.0,30.0,50.0,3.0,50.0,1.0,44.0,50.0,19.0,50.0,6.0,20.0,50.0,4.0,50.0,1.0,3.0,50.0,34.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,53.0,50.0,26.0,50.0,5.0,17.0,50.0,3.0,50.0,1.0,43.0,50.0,8.0,50.0,2.0,10m,2041.4,792.9,11885.9,11987.9,10284.7,11.4,11889.5,12017.3,10257.3,1227.0,11885.9,11986.8,10292.0,10.1,11884.9,12018.3,10313.5
50.0,50.0,10.0,50.0,6.0,47.0,50.0,29.0,50.0,10.0,49.0,50.0,34.0,50.0,4.0,4.0,50.0,6.0,50.0,1.0,50.0,50.0,8.0,50.0,6.0,29.0,50.0,3.0,50.0,1.0,43.0,50.0,19.0,50.0,6.0,20.0,50.0,4.0,50.0,1.0,3.0,50.0,34.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,51.0,50.0,26.0,50.0,5.0,17.0,50.0,3.0,50.0,1.0,43.0,50.0,8.0,50.0,2.0,11m,2024.9,783.1,11883.8,11985.8,10283.5,12.4,11886.6,12015.0,10257.6,1219.8,11883.8,11983.6,10290.7,9.7,11884.0,12016.8,10311.3
48.0,50.0,10.0,50.0,6.0,47.0,50.0,29.0,50.0,10.0,50.0,50.0,34.0,50.0,4.0,4.0,50.0,6.0,50.0,1.0,49.0,50.0,8.0,50.0,6.0,30.0,50.0,3.0,50.0,1.0,43.0,50.0,19.0,50.0,6.0,19.0,50.0,4.0,50.0,1.0,3.0,50.0,34.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,51.0,50.0,25.0,50.0,5.0,17.0,50.0,3.0,50.0,1.0,43.0,50.0,8.0,50.0,2.0,11m,1984.6,774.1,11882.2,11983.4,10281.2,9.9,11885.0,12012.6,10255.8,1189.9,11882.3,11982.8,10288.3,10.7,11882.4,12007.2,10307.7
49.0,50.0,10.0,50.0,6.0,48.0,50.0,29.0,50.0,10.0,50.0,50.0,34.0,50.0,4.0,4.0,50.0,5.0,50.0,1.0,50.0,50.0,8.0,50.0,6.0,30.0,50.0,3.0,50.0,1.0,44.0,50.0,19.0,50.0,6.0,20.0,50.0,4.0,50.0,1.0,3.0,50.0,34.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,53.0,50.0,26.0,50.0,5.0,17.0,50.0,3.0,50.0,1.0,43.0,50.0,8.0,50.0,2.0,11m,1990.3,772.9,11881.0,11982.3,10281.3,10.5,11882.8,12001.9,10256.5,1198.0,11881.0,11981.8,10288.2,9.0,11881.7,12003.8,10307.3
49.0,50.0,11.0,50.0,6.0,48.0,50.0,29.0,50.0,10.0,50.0,50.0,34.0,50.0,4.0,4.0,50.0,5.0,50.0,1.0,49.0,50.0,8.0,50.0,6.0,30.0,50.0,3.0,50.0,1.0,43.0,50.0,19.0,50.0,6.0,19.0,50.0,4.0,50.0,1.0,3.0,50.0,34.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,52.0,50.0,26.0,50.0,5.0,17.0,50.0,3.0,50.0,1.0,43.0,50.0,8.0,50.0,2.0,11m,2008.9,789.9,11879.7,11981.5,10283.5,9.8,11881.3,11996.3,10259.5,1198.0,11879.9,11980.6,10290.1,11.2,11879.7,11993.7,10309.2
50.0,50.0,11.0,50.0,6.0,48.0,50.0,29.0,50.0,10.0,50.0,50.0,34.0,50.0,4.0,4.0,50.0,5.0,50.0,1.0,50.0,50.0,8.0,50.0,6.0,30.0,50.0,3.0,50.0,1.0,43.0,50.0,19.0,50.0,6.0,20.0,50.0,4.0,50.0,1.0,4.0,50.0,32.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,51.0,50.0,26.0,50.0,5.0,17.0,50.0,3.0,50.0,1.0,42.0,50.0,8.0,50.0,2.0,12m,2014.5,788.5,11877.8,11979.5,10281.6,11.0,11879.1,11989.7,10258.0,1204.7,11878.2,11978.5,10288.1,10.3,11878.0,11987.6,10306.5
49.0,50.0,10.0,50.0,6.0,48.0,50.0,29.0,50.0,10.0,50.0,50.0,34.0,50.0,4.0,4.0,50.0,5.0,50.0,1.0,50.0,50.0,8.0,50.0,6.0,30.0,50.0,3.0,50.0,1.0,44.0,50.0,19.0,50.0,6.0,20.0,50.0,4.0,50.0,1.0,4.0,50.0,32.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,52.0,50.0,26.0,50.0,5.0,17.0,50.0,3.0,50.0,1.0,44.0,50.0,8.0,50.0,2.0,12m,2053.4,804.9,11876.2,11978.2,10273.9,10.9,11878.0,11987.6,10249.8,1227.1,11876.6,11977.5,10280.5,10.5,11875.9,11987.3,10297.1
49.0,50.0,10.0,50.0,6.0,48.0,50.0,29.0,50.0,10.0,50.0,50.0,33.0,50.0,4.0,4.0,50.0,5.0,50.0,1.0,50.0,50.0,8.0,50.0,6.0,29.0,50.0,3.0,50.0,1.0,44.0,50.0,19.0,50.0,6.0,20.0,50.0,4.0,50.0,1.0,3.0,50.0,32.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,52.0,50.0,26.0,50.0,5.0,17.0,50.0,3.0,50.0,1.0,42.0,50.0,8.0,50.0,2.0,12m,2007.1,773.3,11874.5,11977.3,10263.3,10.3,11876.6,11982.4,10239.4,1213.2,11874.6,11976.6,10269.6,10.3,11872.5,11983.9,10285.9
49.0,50.0,10.0,50.0,6.0,48.0,50.0,29.0,50.0,10.0,50.0,50.0,33.0,50.0,4.0,4.0,50.0,5.0,50.0,1.0,50.0,50.0,8.0,50.0,6.0,30.0,50.0,3.0,50.0,1.0,43.0,50.0,19.0,50.0,6.0,20.0,50.0,3.0,50.0,1.0,3.0,50.0,32.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,52.0,50.0,26.0,50.0,5.0,17.0,50.0,3.0,50.0,1.0,44.0,50.0,8.0,50.0,2.0,12m,2019.3,782.3,11872.6,11976.4,10252.0,9.4,11874.6,11981.9,10229.3,1218.7,11872.8,11975.9,10258.1,8.9,11870.8,11982.9,10275.7
49.0,50.0,11.0,50.0,6.0,49.0,50.0,29.0,50.0,10.0,50.0,50.0,33.0,50.0,4.0,4.0,50.0,5.0,50.0,1.0,50.0,50.0,8.0,50.0,6.0,31.0,50.0,3.0,50.0,1.0,44.0,50.0,19.0,50.0,6.0,19.0,50.0,4.0,50.0,1.0,5.0,50.0,34.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,52.0,50.0,26.0,50.0,5.0,17.0,50.0,3.0,50.0,1.0,43.0,50.0,8.0,50.0,2.0,13m,2000.5,780.9,11870.2,11975.8,10236.8,10.0,11873.4,11981.3,10214.2,1198.4,11870.6,11975.4,10242.8,11.2,11867.6,11982.4,10258.2
49.0,50.0,11.0,50.0,6.0,49.0,50.0,29.0,50.0,10.0,50.0,50.0,33.0,50.0,4.0,3.0,50.0,6.0,50.0,1.0,50.0,50.0,8.0,50.0,6.0,29.0,50.0,3.0,50.0,1.0,44.0,50.0,19.0,50.0,6.0,19.0,50.0,4.0,50.0,1.0,5.0,50.0,34.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,52.0,50.0,25.0,50.0,5.0,17.0,50.0,3.0,50.0,1.0,43.0,50.0,8.0,50.0,2.0,13m,1998.3,760.1,11868.0,11975.3,10221.6,10.5,11871.4,11979.8,10198.2,1217.6,11868.3,11974.9,10226.9,10.1,11864.7,11981.8,10241.6
49.0,50.0,10.0,50.0,6.0,48.0,50.0,29.0,50.0,10.0,50.0,50.0,33.0,50.0,4.0,4.0,50.0,5.0,50.0,1.0,49.0,50.0,8.0,50.0,6.0,29.0,50.0,3.0,50.0,1.0,43.0,50.0,19.0,50.0,6.0,20.0,50.0,4.0,50.0,1.0,3.0,50.0,34.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,52.0,50.0,26.0,50.0,5.0,17.0,50.0,3.0,50.0,1.0,43.0,50.0,8.0,50.0,2.0,13m,2017.8,780.3,11864.0,11974.6,10205.3,10.8,11867.6,11978.5,10181.6,1217.0,11864.1,11974.2,10210.3,9.7,11852.4,11981.0,10225.0
49.0,50.0,10.0,50.0,6.0,48.0,50.0,29.0,50.0,10.0,50.0,50.0,33.0,50.0,4.0,4.0,50.0,5.0,50.0,1.0,49.0,50.0,8.0,50.0,6.0,29.0,50.0,3.0,50.0,1.0,44.0,50.0,19.0,50.0,6.0,20.0,50.0,4.0,50.0,1.0,3.0,50.0,34.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,51.0,50.0,26.0,50.0,5.0,17.0,50.0,3.0,50.0,1.0,43.0,50.0,8.0,50.0,2.0,13m,1992.7,773.9,11859.3,11974.0,10191.2,10.1,11861.4,11976.7,10167.5,1200.4,11859.3,11973.8,10196.0,8.3,11847.7,11979.3,10213.1
49.0,50.0,11.0,50.0,6.0,47.0,50.0,29.0,50.0,10.0,50.0,50.0,33.0,50.0,4.0,3.0,50.0,6.0,50.0,1.0,50.0,50.0,8.0,50.0,6.0,30.0,50.0,3.0,50.0,1.0,43.0,50.0,19.0,50.0,6.0,19.0,50.0,4.0,50.0,1.0,3.0,50.0,34.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,52.0,50.0,25.0,50.0,5.0,18.0,50.0,3.0,50.0,1.0,43.0,50.0,8.0,50.0,2.0,14m,2026.6,790.8,11850.9,11973.6,10175.1,11.2,11854.4,11974.6,10149.7,1215.8,11851.1,11973.4,10179.8,8.8,11845.9,11978.5,10198.5
49.0,50.0,10.0,50.0,6.0,47.0,50.0,29.0,50.0,10.0,50.0,50.0,33.0,50.0,4.0,3.0,50.0,6.0,50.0,1.0,50.0,50.0,8.0,50.0,6.0,30.0,50.0,3.0,50.0,1.0,44.0,50.0,19.0,50.0,6.0,20.0,50.0,4.0,50.0,1.0,3.0,50.0,34.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,52.0,50.0,26.0,50.0,5.0,17.0,50.0,3.0,50.0,1.0,44.0,50.0,8.0,50.0,2.0,14m,2029.2,793.3,11846.1,11973.2,10157.0,10.5,11849.3,11974.2,10132.0,1215.6,11846.2,11972.9,10161.9,9.8,11842.5,11977.8,10181.0
49.0,50.0,11.0,50.0,6.0,48.0,50.0,30.0,50.0,10.0,50.0,50.0,33.0,50.0,4.0,4.0,50.0,6.0,50.0,1.0,50.0,50.0,8.0,50.0,6.0,30.0,50.0,3.0,50.0,1.0,43.0,50.0,19.0,50.0,6.0,20.0,50.0,4.0,50.0,1.0,3.0,50.0,34.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,52.0,50.0,26.0,50.0,5.0,17.0,50.0,3.0,50.0,1.0,43.0,50.0,8.0,50.0,2.0,14m,1988.1,768.9,11842.9,11972.5,10140.3,8.5,11842.7,11973.5,10118.0,1201.2,11843.0,11972.4,10144.9,9.6,11839.5,11976.8,10163.8
49.0,50.0,10.0,50.0,6.0,48.0,50.0,29.0,50.0,10.0,49.0,50.0,33.0,50.0,4.0,4.0,50.0,5.0,50.0,1.0,50.0,50.0,8.0,50.0,6.0,29.0,50.0,3.0,50.0,1.0,43.0,50.0,19.0,50.0,6.0,19.0,50.0,4.0,50.0,1.0,3.0,50.0,34.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,52.0,50.0,26.0,50.0,5.0,17.0,50.0,3.0,50.0,1.0,43.0,50.0,8.0,50.0,2.0,14m,1999.2,773.4,11840.3,11971.9,10122.6,9.8,11839.8,11972.5,10101.4,1206.1,11840.6,11971.9,10127.1,9.9,11837.5,11976.4,10145.9
49.0,50.0,10.0,50.0,6.0,48.0,50.0,29.0,50.0,10.0,50.0,50.0,32.0,50.0,4.0,4.0,50.0,6.0,50.0,1.0,50.0,50.0,8.0,50.0,6.0,30.0,50.0,3.0,50.0,1.0,44.0,50.0,19.0,50.0,6.0,19.0,50.0,4.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,52.0,50.0,26.0,50.0,5.0,17.0,50.0,3.0,50.0,1.0,43.0,50.0,8.0,50.0,2.0,15m,2023.7,784.5,11839.0,11971.4,10104.8,10.2,11837.4,11972.1,10083.5,1219.5,11839.2,11971.2,10109.2,9.5,11835.5,11976.0,10127.6
49.0,50.0,10.0,50.0,6.0,48.0,50.0,29.0,50.0,10.0,50.0,50.0,33.0,50.0,4.0,4.0,50.0,5.0,50.0,1.0,50.0,50.0,8.0,50.0,6.0,30.0,50.0,3.0,50.0,1.0,44.0,50.0,19.0,50.0,6.0,20.0,50.0,4.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,51.0,50.0,26.0,50.0,5.0,16.0,50.0,3.0,50.0,1.0,43.0,50.0,8.0,50.0,2.0,15m,2011.5,790.1,11837.2,11970.8,10084.8,11.0,11835.5,11971.9,10061.7,1200.3,11837.4,11970.5,10089.4,10.0,11833.3,11975.7,10107.3
49.0,50.0,10.0,50.0,6.0,49.0,50.0,29.0,50.0,10.0,50.0,50.0,33.0,50.0,4.0,3.0,50.0,6.0,50.0,1.0,50.0,50.0,8.0,50.0,6.0,29.0,50.0,3.0,50.0,1.0,43.0,50.0,19.0,50.0,6.0,20.0,50.0,3.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,52.0,50.0,26.0,50.0,5.0,17.0,50.0,3.0,50.0,1.0,43.0,50.0,8.0,50.0,2.0,15m,2019.3,782.3,11835.5,11970.2,10063.1,11.7,11834.4,11971.4,10037.3,1214.6,11835.6,11970.0,10067.5,10.7,11831.3,11975.5,10083.6
49.0,50.0,10.0,50.0,6.0,48.0,50.0,29.0,50.0,10.0,49.0,50.0,33.0,50.0,4.0,3.0,50.0,6.0,50.0,1.0,50.0,50.0,8.0,50.0,6.0,29.0,50.0,3.0,50.0,1.0,44.0,50.0,19.0,50.0,6.0,20.0,50.0,4.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,52.0,50.0,26.0,50.0,5.0,18.0,50.0,3.0,50.0,1.0,43.0,50.0,8.0,50.0,2.0,15m,2022.5,789.5,11833.7,11969.6,10038.7,11.3,11831.7,11970.9,10010.3,1211.5,11834.0,11969.5,10043.1,10.3,11830.0,11974.4,10058.0
49.0,50.0,10.0,50.0,6.0,49.0,50.0,29.0,50.0,10.0,50.0,50.0,33.0,50.0,4.0,4.0,50.0,5.0,50.0,1.0,49.0,50.0,8.0,50.0,6.0,30.0,50.0,3.0,50.0,1.0,44.0,50.0,19.0,50.0,6.0,19.0,50.0,4.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,53.0,50.0,25.0,50.0,5.0,17.0,50.0,3.0,50.0,1.0,43.0,50.0,8.0,50.0,2.0,16m,2028.7,783.7,11831.9,11969.1,10012.0,10.0,11829.7,11970.4,9984.8,1224.6,11832.1,11969.0,10016.3,10.5,11829.3,11973.5,10030.8
48.0,50.0,10.0,50.0,6.0,48.0,50.0,29.0,50.0,10.0,50.0,50.0,33.0,50.0,4.0,3.0,50.0,6.0,50.0,1.0,49.0,50.0,8.0,50.0,6.0,29.0,50.0,3.0,50.0,1.0,43.0,50.0,19.0,50.0,6.0,19.0,50.0,4.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,52.0,50.0,26.0,50.0,5.0,17.0,50.0,3.0,50.0,1.0,43.0,50.0,8.0,50.0,2.0,16m,1979.6,769.8,11830.3,11968.6,9985.8,9.4,11828.4,11970.1,9959.7,1190.4,11830.7,11968.5,9990.1,10.0,11827.0,11973.3,10004.5
49.0,50.0,10.0,50.0,6.0,48.0,50.0,29.0,50.0,10.0,49.0,50.0,33.0,50.0,4.0,4.0,50.0,5.0,50.0,1.0,51.0,50.0,8.0,50.0,6.0,31.0,50.0,3.0,50.0,1.0,44.0,50.0,19.0,50.0,6.0,19.0,50.0,4.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,52.0,50.0,26.0,50.0,5.0,17.0,50.0,3.0,50.0,1.0,43.0,50.0,8.0,50.0,2.0,16m,2025.3,781.0,11828.6,11968.1,9959.9,10.4,11826.2,11969.9,9933.5,1223.9,11829.1,11968.0,9963.7,10.1,11824.9,11973.1,9977.8
49.0,50.0,10.0,50.0,6.0,48.0,50.0,29.0,50.0,10.0,50.0,50.0,32.0,50.0,4.0,3.0,50.0,6.0,50.0,1.0,50.0,50.0,8.0,50.0,6.0,30.0,50.0,3.0,50.0,1.0,44.0,50.0,19.0,50.0,6.0,20.0,50.0,4.0,50.0,1.0,3.0,50.0,32.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,52.0,50.0,26.0,50.0,5.0,18.0,50.0,3.0,50.0,1.0,42.0,50.0,8.0,50.0,2.0,16m,2009.3,784.9,11826.6,11967.8,9933.4,10.8,11822.1,11969.5,9906.0,1203.5,11827.2,11967.7,9937.4,10.0,11820.4,11972.8,9950.8
49.0,50.0,11.0,50.0,6.0,48.0,50.0,29.0,50.0,10.0,50.0,50.0,32.0,50.0,4.0,4.0,50.0,5.0,50.0,1.0,50.0,50.0,8.0,50.0,6.0,30.0,50.0,3.0,50.0,1.0,44.0,50.0,19.0,50.0,6.0,20.0,50.0,4.0,50.0,1.0,3.0,50.0,32.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,52.0,50.0,26.0,50.0,5.0,17.0,50.0,3.0,50.0,1.0,43.0,50.0,8.0,50.0,2.0,17m,2020.5,789.5,11824.0,11967.4,9906.2,9.5,11818.8,11968.6,9880.9,1211.3,11825.0,11967.4,9910.5,10.3,11815.1,11972.8,9923.2
49.0,50.0,10.0,50.0,6.0,48.0,50.0,29.0,50.0,10.0,50.0,50.0,32.0,50.0,4.0,4.0,50.0,6.0,50.0,1.0,51.0,50.0,8.0,50.0,6.0,30.0,50.0,3.0,50.0,1.0,44.0,50.0,19.0,50.0,6.0,20.0,50.0,4.0,50.0,1.0,4.0,50.0,32.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,52.0,50.0,26.0,50.0,5.0,18.0,50.0,3.0,50.0,1.0,42.0,50.0,8.0,50.0,2.0,17m,2017.9,773.3,11820.2,11967.1,9875.9,10.1,11806.8,11967.5,9851.3,1224.9,11821.5,11967.0,9879.3,9.6,11804.8,11972.2,9892.5
49.0,50.0,10.0,50.0,6.0,48.0,50.0,29.0,50.0,10.0,50.0,50.0,32.0,50.0,4.0,3.0,50.0,5.0,50.0,1.0,50.0,50.0,8.0,50.0,6.0,30.0,50.0,3.0,50.0,1.0,44.0,50.0,19.0,50.0,6.0,19.0,50.0,4.0,50.0,1.0,3.0,50.0,32.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,52.0,50.0,26.0,50.0,5.0,18.0,50.0,3.0,50.0,1.0,42.0,50.0,8.0,50.0,2.0,17m,2009.9,778.5,11814.3,11966.4,9845.4,8.8,11801.0,11967.1,9825.0,1213.6,11816.4,11966.4,9848.6,9.1,11800.6,11971.5,9863.8
49.0,50.0,10.0,50.0,6.0,48.0,50.0,29.0,50.0,10.0,50.0,50.0,32.0,50.0,4.0,3.0,50.0,5.0,50.0,1.0,49.0,50.0,8.0,50.0,6.0,30.0,50.0,3.0,50.0,1.0,43.0,50.0,19.0,50.0,6.0,20.0,50.0,4.0,50.0,1.0,3.0,50.0,32.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,52.0,50.0,26.0,50.0,5.0,18.0,50.0,3.0,50.0,1.0,43.0,50.0,8.0,50.0,2.0,17m,2023.8,788.7,11801.8,11965.8,9814.3,9.7,11795.1,11967.1,9795.4,1216.0,11804.5,11965.7,9817.5,9.4,11796.9,11970.4,9833.4
