total_rps:2000.1; ('/recommendations','GET')_rps:789.3;('/recommendations','GET')_p95:191.3;('/recommendations','GET')_p99:556.2;('/recommendations','GET')_avg:150.6; ('/user','POST')_rps:8.9;('/user','POST')_p95:189.1;('/user','POST')_p99:629.2;('/user','POST')_avg:149.9; ('/hotels','GET')_rps:1192.3;('/hotels','GET')_p95:191.4;('/hotels','GET')_p99:571.6;('/hotels','GET')_avg:150.8; ('/reservation','POST')_rps:9.5;('/reservation','POST')_p95:189.3;('/reservation','POST')_p99:503.9;('/reservation','POST')_avg:149.5
total_rps:2000.9; ('/recommendations','GET')_rps:787.3;('/recommendations','GET')_p95:190.4;('/recommendations','GET')_p99:532.0;('/recommendations','GET')_avg:149.6; ('/user','POST')_rps:9.8;('/user','POST')_p95:188.7;('/user','POST')_p99:619.7;('/user','POST')_avg:149.1; ('/hotels','GET')_rps:1193.1;('/hotels','GET')_p95:190.6;('/hotels','GET')_p99:534.8;('/hotels','GET')_avg:149.9; ('/reservation','POST')_rps:10.6;('/reservation','POST')_p95:188.6;('/reservation','POST')_p99:485.7;('/reservation','POST')_avg:148.8
total_rps:1997.3; ('/recommendations','GET')_rps:785.5;('/recommendations','GET')_p95:189.9;('/recommendations','GET')_p99:506.8;('/recommendations','GET')_avg:148.8; ('/user','POST')_rps:10.2;('/user','POST')_p95:188.5;('/user','POST')_p99:564.6;('/user','POST')_avg:148.3; ('/hotels','GET')_rps:1192.5;('/hotels','GET')_p95:190.1;('/hotels','GET')_p99:522.5;('/hotels','GET')_avg:149.1; ('/reservation','POST')_rps:9.1;('/reservation','POST')_p95:187.7;('/reservation','POST')_p99:474.6;('/reservation','POST')_avg:147.8
total_rps:2000.3; ('/recommendations','GET')_rps:769.9;('/recommendations','GET')_p95:189.4;('/recommendations','GET')_p99:479.7;('/recommendations','GET')_avg:148.2; ('/user','POST')_rps:9.8;('/user','POST')_p95:188.1;('/user','POST')_p99:507.0;('/user','POST')_avg:147.9; ('/hotels','GET')_rps:1211.3;('/hotels','GET')_p95:189.6;('/hotels','GET')_p99:489.0;('/hotels','GET')_avg:148.5; ('/reservation','POST')_rps:9.3;('/reservation','POST')_p95:187.7;('/reservation','POST')_p99:469.5;('/reservation','POST')_avg:147.5
total_rps:2001.2; ('/recommendations','GET')_rps:781.5;('/recommendations','GET')_p95:189.2;('/recommendations','GET')_p99:475.5;('/recommendations','GET')_avg:147.6; ('/user','POST')_rps:9.6;('/user','POST')_p95:187.8;('/user','POST')_p99:483.4;('/user','POST')_avg:147.2; ('/hotels','GET')_rps:1200.0;('/hotels','GET')_p95:189.3;('/hotels','GET')_p99:480.1;('/hotels','GET')_avg:147.8; ('/reservation','POST')_rps:10.1;('/reservation','POST')_p95:187.4;('/reservation','POST')_p99:465.9;('/reservation','POST')_avg:146.8
total_rps:1997.5; ('/recommendations','GET')_rps:781.0;('/recommendations','GET')_p95:188.5;('/recommendations','GET')_p99:471.5;('/recommendations','GET')_avg:147.0; ('/user','POST')_rps:9.6;('/user','POST')_p95:187.5;('/user','POST')_p99:487.8;('/user','POST')_avg:146.9; ('/hotels','GET')_rps:1198.1;('/hotels','GET')_p95:188.5;('/hotels','GET')_p99:475.1;('/hotels','GET')_avg:147.2; ('/reservation','POST')_rps:8.9;('/reservation','POST')_p95:187.1;('/reservation','POST')_p99:462.4;('/reservation','POST')_avg:146.3
total_rps:2002.1; ('/recommendations','GET')_rps:787.4;('/recommendations','GET')_p95:188.0;('/recommendations','GET')_p99:471.0;('/recommendations','GET')_avg:146.5; ('/user','POST')_rps:10.5;('/user','POST')_p95:187.4;('/user','POST')_p99:480.6;('/user','POST')_avg:146.3; ('/hotels','GET')_rps:1193.6;('/hotels','GET')_p95:188.1;('/hotels','GET')_p99:475.1;('/hotels','GET')_avg:146.7; ('/reservation','POST')_rps:10.6;('/reservation','POST')_p95:186.8;('/reservation','POST')_p99:466.7;('/reservation','POST')_avg:145.9
total_rps:1999.2; ('/recommendations','GET')_rps:789.2;('/recommendations','GET')_p95:187.5;('/recommendations','GET')_p99:469.0;('/recommendations','GET')_avg:146.1; ('/user','POST')_rps:10.6;('/user','POST')_p95:186.7;('/user','POST')_p99:479.3;('/user','POST')_avg:145.9; ('/hotels','GET')_rps:1189.9;('/hotels','GET')_p95:187.6;('/hotels','GET')_p99:473.6;('/hotels','GET')_avg:146.3; ('/reservation','POST')_rps:9.5;('/reservation','POST')_p95:186.1;('/reservation','POST')_p99:461.7;('/reservation','POST')_avg:145.6
total_rps:2001.3; ('/recommendations','GET')_rps:787.3;('/recommendations','GET')_p95:186.8;('/recommendations','GET')_p99:468.1;('/recommendations','GET')_avg:145.6; ('/user','POST')_rps:11.1;('/user','POST')_p95:186.1;('/user','POST')_p99:480.1;('/user','POST')_avg:145.5; ('/hotels','GET')_rps:1193.9;('/hotels','GET')_p95:187.0;('/hotels','GET')_p99:473.2;('/hotels','GET')_avg:145.8; ('/reservation','POST')_rps:9.1;('/reservation','POST')_p95:185.3;('/reservation','POST')_p99:458.3;('/reservation','POST')_avg:145.2
total_rps:2000.7; ('/recommendations','GET')_rps:780.5;('/recommendations','GET')_p95:186.8;('/recommendations','GET')_p99:467.3;('/recommendations','GET')_avg:145.3; ('/user','POST')_rps:9.7;('/user','POST')_p95:186.1;('/user','POST')_p99:478.8;('/user','POST')_avg:145.1; ('/hotels','GET')_rps:1200.4;('/hotels','GET')_p95:187.0;('/hotels','GET')_p99:472.1;('/hotels','GET')_avg:145.5; ('/reservation','POST')_rps:10.1;('/reservation','POST')_p95:185.8;('/reservation','POST')_p99:457.7;('/reservation','POST')_avg:144.9
total_rps:1998.1; ('/recommendations','GET')_rps:781.6;('/recommendations','GET')_p95:186.6;('/recommendations','GET')_p99:465.0;('/recommendations','GET')_avg:145.0; ('/user','POST')_rps:10.3;('/user','POST')_p95:185.9;('/user','POST')_p99:478.1;('/user','POST')_avg:144.9; ('/hotels','GET')_rps:1195.9;('/hotels','GET')_p95:186.8;('/hotels','GET')_p99:470.8;('/hotels','GET')_avg:145.2; ('/reservation','POST')_rps:10.3;('/reservation','POST')_p95:186.1;('/reservation','POST')_p99:457.8;('/reservation','POST')_avg:144.7
total_rps:1998.3; ('/recommendations','GET')_rps:778.2;('/recommendations','GET')_p95:186.4;('/recommendations','GET')_p99:464.2;('/recommendations','GET')_avg:144.7; ('/user','POST')_rps:8.8;('/user','POST')_p95:185.9;('/user','POST')_p99:479.3;('/user','POST')_avg:144.8; ('/hotels','GET')_rps:1202.5;('/hotels','GET')_p95:186.6;('/hotels','GET')_p99:470.2;('/hotels','GET')_avg:145.0; ('/reservation','POST')_rps:8.8;('/reservation','POST')_p95:186.1;('/reservation','POST')_p99:457.8;('/reservation','POST')_avg:144.6
total_rps:2001.2; ('/recommendations','GET')_rps:774.9;('/recommendations','GET')_p95:186.4;('/recommendations','GET')_p99:465.2;('/recommendations','GET')_avg:144.5; ('/user','POST')_rps:10.4;('/user','POST')_p95:186.0;('/user','POST')_p99:490.8;('/user','POST')_avg:144.8; ('/hotels','GET')_rps:1205.9;('/hotels','GET')_p95:186.6;('/hotels','GET')_p99:469.9;('/hotels','GET')_avg:144.8; ('/reservation','POST')_rps:10.0;('/reservation','POST')_p95:185.5;('/reservation','POST')_p99:459.5;('/reservation','POST')_avg:144.4
total_rps:2000.0; ('/recommendations','GET')_rps:774.5;('/recommendations','GET')_p95:186.6;('/recommendations','GET')_p99:466.1;('/recommendations','GET')_avg:144.4; ('/user','POST')_rps:9.9;('/user','POST')_p95:186.1;('/user','POST')_p99:496.0;('/user','POST')_avg:144.7; ('/hotels','GET')_rps:1205.7;('/hotels','GET')_p95:186.8;('/hotels','GET')_p99:469.6;('/hotels','GET')_avg:144.6; ('/reservation','POST')_rps:9.9;('/reservation','POST')_p95:185.9;('/reservation','POST')_p99:457.0;('/reservation','POST')_avg:144.1
total_rps:2002.7; ('/recommendations','GET')_rps:789.7;('/recommendations','GET')_p95:186.6;('/recommendations','GET')_p99:466.2;('/recommendations','GET')_avg:144.3; ('/user','POST')_rps:11.7;('/user','POST')_p95:186.0;('/user','POST')_p99:482.2;('/user','POST')_avg:144.3; ('/hotels','GET')_rps:1192.3;('/hotels','GET')_p95:186.8;('/hotels','GET')_p99:469.2;('/hotels','GET')_avg:144.5; ('/reservation','POST')_rps:9.1;('/reservation','POST')_p95:185.4;('/reservation','POST')_p99:452.3;('/reservation','POST')_avg:143.8
total_rps:1997.2; ('/recommendations','GET')_rps:782.2;('/recommendations','GET')_p95:186.7;('/recommendations','GET')_p99:464.9;('/recommendations','GET')_avg:144.1; ('/user','POST')_rps:9.7;('/user','POST')_p95:186.1;('/user','POST')_p99:483.8;('/user','POST')_avg:144.2; ('/hotels','GET')_rps:1194.9;('/hotels','GET')_p95:187.0;('/hotels','GET')_p99:467.0;('/hotels','GET')_avg:144.3; ('/reservation','POST')_rps:10.4;('/reservation','POST')_p95:185.5;('/reservation','POST')_p99:454.4;('/reservation','POST')_avg:143.6
total_rps:2004.7; ('/recommendations','GET')_rps:781.7;('/recommendations','GET')_p95:186.9;('/recommendations','GET')_p99:464.5;('/recommendations','GET')_avg:144.0; ('/user','POST')_rps:8.9;('/user','POST')_p95:186.5;('/user','POST')_p99:503.0;('/user','POST')_avg:144.3; ('/hotels','GET')_rps:1204.1;('/hotels','GET')_p95:187.2;('/hotels','GET')_p99:466.9;('/hotels','GET')_avg:144.2; ('/reservation','POST')_rps:10.1;('/reservation','POST')_p95:185.9;('/reservation','POST')_p99:452.0;('/reservation','POST')_avg:143.6
total_rps:1994.9; ('/recommendations','GET')_rps:784.8;('/recommendations','GET')_p95:187.2;('/recommendations','GET')_p99:463.6;('/recommendations','GET')_avg:144.0; ('/user','POST')_rps:10.3;('/user','POST')_p95:186.7;('/user','POST')_p99:495.3;('/user','POST')_avg:144.2; ('/hotels','GET')_rps:1190.6;('/hotels','GET')_p95:187.4;('/hotels','GET')_p99:463.1;('/hotels','GET')_avg:144.2; ('/reservation','POST')_rps:9.2;('/reservation','POST')_p95:186.4;('/reservation','POST')_p99:449.0;('/reservation','POST')_avg:143.5
total_rps:2004.7; ('/recommendations','GET')_rps:790.7;('/recommendations','GET')_p95:187.1;('/recommendations','GET')_p99:463.6;('/recommendations','GET')_avg:143.9; ('/user','POST')_rps:9.1;('/user','POST')_p95:186.8;('/user','POST')_p99:514.7;('/user','POST')_avg:144.3; ('/hotels','GET')_rps:1194.1;('/hotels','GET')_p95:187.3;('/hotels','GET')_p99:463.1;('/hotels','GET')_avg:144.0; ('/reservation','POST')_rps:10.9;('/reservation','POST')_p95:186.1;('/reservation','POST')_p99:448.1;('/reservation','POST')_avg:143.3
total_rps:1998.2; ('/recommendations','GET')_rps:776.8;('/recommendations','GET')_p95:187.2;('/recommendations','GET')_p99:461.9;('/recommendations','GET')_avg:143.8; ('/user','POST')_rps:10.5;('/user','POST')_p95:187.1;('/user','POST')_p99:520.6;('/user','POST')_avg:144.2; ('/hotels','GET')_rps:1200.0;('/hotels','GET')_p95:187.4;('/hotels','GET')_p99:460.6;('/hotels','GET')_avg:143.9; ('/reservation','POST')_rps:10.9;('/reservation','POST')_p95:186.1;('/reservation','POST')_p99:447.4;('/reservation','POST')_avg:143.1
total_rps:2002.7; ('/recommendations','GET')_rps:777.3;('/recommendations','GET')_p95:187.3;('/recommendations','GET')_p99:459.9;('/recommendations','GET')_avg:143.7; ('/user','POST')_rps:9.4;('/user','POST')_p95:187.1;('/user','POST')_p99:514.9;('/user','POST')_avg:144.1; ('/hotels','GET')_rps:1206.8;('/hotels','GET')_p95:187.5;('/hotels','GET')_p99:460.5;('/hotels','GET')_avg:143.8; ('/reservation','POST')_rps:9.1;('/reservation','POST')_p95:186.6;('/reservation','POST')_p99:447.0;('/reservation','POST')_avg:143.1
total_rps:1997.8; ('/recommendations','GET')_rps:786.3;('/recommendations','GET')_p95:187.9;('/recommendations','GET')_p99:456.8;('/recommendations','GET')_avg:143.6; ('/user','POST')_rps:9.5;('/user','POST')_p95:186.8;('/user','POST')_p99:521.5;('/user','POST')_avg:144.1; ('/hotels','GET')_rps:1193.4;('/hotels','GET')_p95:187.9;('/hotels','GET')_p99:458.2;('/hotels','GET')_avg:143.8; ('/reservation','POST')_rps:8.5;('/reservation','POST')_p95:187.3;('/reservation','POST')_p99:446.6;('/reservation','POST')_avg:143.2
total_rps:1996.3; ('/recommendations','GET')_rps:778.3;('/recommendations','GET')_p95:187.6;('/recommendations','GET')_p99:456.2;('/recommendations','GET')_avg:143.6; ('/user','POST')_rps:9.8;('/user','POST')_p95:186.7;('/user','POST')_p99:524.3;('/user','POST')_avg:144.1; ('/hotels','GET')_rps:1198.5;('/hotels','GET')_p95:187.7;('/hotels','GET')_p99:457.1;('/hotels','GET')_avg:143.7; ('/reservation','POST')_rps:9.7;('/reservation','POST')_p95:187.5;('/reservation','POST')_p99:447.3;('/reservation','POST')_avg:143.2
total_rps:2003.9; ('/recommendations','GET')_rps:780.6;('/recommendations','GET')_p95:188.0;('/recommendations','GET')_p99:456.9;('/recommendations','GET')_avg:143.6; ('/user','POST')_rps:10.1;('/user','POST')_p95:187.6;('/user','POST')_p99:507.8;('/user','POST')_avg:144.1; ('/hotels','GET')_rps:1203.9;('/hotels','GET')_p95:188.1;('/hotels','GET')_p99:458.0;('/hotels','GET')_avg:143.8; ('/reservation','POST')_rps:9.3;('/reservation','POST')_p95:187.6;('/reservation','POST')_p99:448.0;('/reservation','POST')_avg:143.2
total_rps:2002.3; ('/recommendations','GET')_rps:772.3;('/recommendations','GET')_p95:188.5;('/recommendations','GET')_p99:458.0;('/recommendations','GET')_avg:143.7; ('/user','POST')_rps:10.3;('/user','POST')_p95:187.8;('/user','POST')_p99:503.1;('/user','POST')_avg:144.1; ('/hotels','GET')_rps:1209.1;('/hotels','GET')_p95:188.5;('/hotels','GET')_p99:455.0;('/hotels','GET')_avg:143.8; ('/reservation','POST')_rps:10.7;('/reservation','POST')_p95:187.7;('/reservation','POST')_p99:447.3;('/reservation','POST')_avg:143.4
total_rps:1996.0; ('/recommendations','GET')_rps:778.6;('/recommendations','GET')_p95:189.2;('/recommendations','GET')_p99:454.1;('/recommendations','GET')_avg:143.8; ('/user','POST')_rps:9.1;('/user','POST')_p95:187.7;('/user','POST')_p99:502.8;('/user','POST')_avg:144.1; ('/hotels','GET')_rps:1199.1;('/hotels','GET')_p95:189.2;('/hotels','GET')_p99:453.7;('/hotels','GET')_avg:144.0; ('/reservation','POST')_rps:9.1;('/reservation','POST')_p95:188.8;('/reservation','POST')_p99:448.0;('/reservation','POST')_avg:143.5
total_rps:2001.2; ('/recommendations','GET')_rps:779.1;('/recommendations','GET')_p95:190.3;('/recommendations','GET')_p99:453.1;('/recommendations','GET')_avg:143.9; ('/user','POST')_rps:10.2;('/user','POST')_p95:187.9;('/user','POST')_p99:503.2;('/user','POST')_avg:144.1; ('/hotels','GET')_rps:1200.5;('/hotels','GET')_p95:190.4;('/hotels','GET')_p99:454.1;('/hotels','GET')_avg:144.1; ('/reservation','POST')_rps:11.5;('/reservation','POST')_p95:190.7;('/reservation','POST')_p99:448.4;('/reservation','POST')_avg:143.8
total_rps:1999.9; ('/recommendations','GET')_rps:774.1;('/recommendations','GET')_p95:191.2;('/recommendations','GET')_p99:457.9;('/recommendations','GET')_avg:144.1; ('/user','POST')_rps:11.1;('/user','POST')_p95:188.5;('/user','POST')_p99:506.1;('/user','POST')_avg:144.2; ('/hotels','GET')_rps:1205.6;('/hotels','GET')_p95:191.2;('/hotels','GET')_p99:458.4;('/hotels','GET')_avg:144.2; ('/reservation','POST')_rps:9.1;('/reservation','POST')_p95:191.4;('/reservation','POST')_p99:449.2;('/reservation','POST')_avg:144.0
total_rps:1998.8; ('/recommendations','GET')_rps:777.0;('/recommendations','GET')_p95:192.0;('/recommendations','GET')_p99:457.6;('/recommendations','GET')_avg:144.1; ('/user','POST')_rps:11.3;('/user','POST')_p95:190.1;('/user','POST')_p99:511.2;('/user','POST')_avg:144.4; ('/hotels','GET')_rps:1201.5;('/hotels','GET')_p95:191.9;('/hotels','GET')_p99:457.5;('/hotels','GET')_avg:144.3; ('/reservation','POST')_rps:8.9;('/reservation','POST')_p95:192.6;('/reservation','POST')_p99:450.3;('/reservation','POST')_avg:144.2
total_rps:2001.6; ('/recommendations','GET')_rps:785.7;('/recommendations','GET')_p95:193.6;('/recommendations','GET')_p99:456.8;('/recommendations','GET')_avg:144.3; ('/user','POST')_rps:10.9;('/user','POST')_p95:193.2;('/user','POST')_p99:517.4;('/user','POST')_avg:144.6; ('/hotels','GET')_rps:1194.9;('/hotels','GET')_p95:193.5;('/hotels','GET')_p99:458.0;('/hotels','GET')_avg:144.5; ('/reservation','POST')_rps:10.1;('/reservation','POST')_p95:193.7;('/reservation','POST')_p99:451.6;('/reservation','POST')_avg:144.4
total_rps:1999.4; ('/recommendations','GET')_rps:775.6;('/recommendations','GET')_p95:194.4;('/recommendations','GET')_p99:456.1;('/recommendations','GET')_avg:144.4; ('/user','POST')_rps:9.5;('/user','POST')_p95:193.5;('/user','POST')_p99:556.0;('/user','POST')_avg:144.9; ('/hotels','GET')_rps:1203.9;('/hotels','GET')_p95:194.2;('/hotels','GET')_p99:457.2;('/hotels','GET')_avg:144.5; ('/reservation','POST')_rps:10.4;('/reservation','POST')_p95:193.8;('/reservation','POST')_p99:448.6;('/reservation','POST')_avg:144.2
total_rps:2000.6; ('/recommendations','GET')_rps:776.1;('/recommendations','GET')_p95:195.8;('/recommendations','GET')_p99:454.2;('/recommendations','GET')_avg:144.6; ('/user','POST')_rps:10.6;('/user','POST')_p95:194.9;('/user','POST')_p99:576.2;('/user','POST')_avg:145.3; ('/hotels','GET')_rps:1203.3;('/hotels','GET')_p95:195.7;('/hotels','GET')_p99:456.9;('/hotels','GET')_avg:144.7; ('/reservation','POST')_rps:10.6;('/reservation','POST')_p95:195.6;('/reservation','POST')_p99:447.9;('/reservation','POST')_avg:144.4
total_rps:2000.2; ('/recommendations','GET')_rps:776.7;('/recommendations','GET')_p95:197.1;('/recommendations','GET')_p99:453.1;('/recommendations','GET')_avg:144.7; ('/user','POST')_rps:11.5;('/user','POST')_p95:196.9;('/user','POST')_p99:577.5;('/user','POST')_avg:145.5; ('/hotels','GET')_rps:1203.9;('/hotels','GET')_p95:197.0;('/hotels','GET')_p99:456.6;('/hotels','GET')_avg:144.9; ('/reservation','POST')_rps:8.1;('/reservation','POST')_p95:196.8;('/reservation','POST')_p99:447.6;('/reservation','POST')_avg:144.6
total_rps:27.8; ('/recommendations','GET')_rps:10.6;('/recommendations','GET')_p95:11525.1;('/recommendations','GET')_p99:11865.6;('/recommendations','GET')_avg:5525.2; ('/user','POST')_rps:0.3;('/user','POST')_p95:11516.4;('/user','POST')_p99:11870.4;('/user','POST')_avg:5537.6; ('/hotels','GET')_rps:16.8;('/hotels','GET')_p95:11525.3;('/hotels','GET')_p99:11867.0;('/hotels','GET')_avg:5534.5; ('/reservation','POST')_rps:0.1;('/reservation','POST')_p95:11521.3;('/reservation','POST')_p99:11861.0;('/reservation','POST')_avg:5543.6
total_rps:2000.9; ('/recommendations','GET')_rps:784.6;('/recommendations','GET')_p95:198.5;('/recommendations','GET')_p99:453.1;('/recommendations','GET')_avg:144.9; ('/user','POST')_rps:8.7;('/user','POST')_p95:198.1;('/user','POST')_p99:594.1;('/user','POST')_avg:146.0; ('/hotels','GET')_rps:1197.1;('/hotels','GET')_p95:198.5;('/hotels','GET')_p99:454.7;('/hotels','GET')_avg:145.1; ('/reservation','POST')_rps:10.5;('/reservation','POST')_p95:197.9;('/reservation','POST')_p99:448.1;('/reservation','POST')_avg:144.9
total_rps:452.5; ('/recommendations','GET')_rps:174.5;('/recommendations','GET')_p95:11528.0;('/recommendations','GET')_p99:11875.9;('/recommendations','GET')_avg:6391.0; ('/user','POST')_rps:2.9;('/user','POST')_p95:11525.4;('/user','POST')_p99:11879.3;('/user','POST')_avg:6647.0; ('/hotels','GET')_rps:271.9;('/hotels','GET')_p95:11528.1;('/hotels','GET')_p99:11876.6;('/hotels','GET')_avg:6410.7; ('/reservation','POST')_rps:3.2;('/reservation','POST')_p95:11526.2;('/reservation','POST')_p99:11879.4;('/reservation','POST')_avg:6794.1
total_rps:1996.5; ('/recommendations','GET')_rps:782.1;('/recommendations','GET')_p95:199.8;('/recommendations','GET')_p99:455.4;('/recommendations','GET')_avg:145.2; ('/user','POST')_rps:9.7;('/user','POST')_p95:200.5;('/user','POST')_p99:597.2;('/user','POST')_avg:146.4; ('/hotels','GET')_rps:1194.5;('/hotels','GET')_p95:199.8;('/hotels','GET')_p99:456.6;('/hotels','GET')_avg:145.4; ('/reservation','POST')_rps:10.2;('/reservation','POST')_p95:199.6;('/reservation','POST')_p99:447.5;('/reservation','POST')_avg:145.1
total_rps:458.4; ('/recommendations','GET')_rps:178.8;('/recommendations','GET')_p95:11530.5;('/recommendations','GET')_p99:11882.6;('/recommendations','GET')_avg:7276.2; ('/user','POST')_rps:3.0;('/user','POST')_p95:11529.1;('/user','POST')_p99:11890.7;('/user','POST')_avg:7804.8; ('/hotels','GET')_rps:274.4;('/hotels','GET')_p95:11530.6;('/hotels','GET')_p99:11883.0;('/hotels','GET')_avg:7293.0; ('/reservation','POST')_rps:2.2;('/reservation','POST')_p95:11529.7;('/reservation','POST')_p99:11884.9;('/reservation','POST')_avg:7651.4
total_rps:1998.3; ('/recommendations','GET')_rps:768.3;('/recommendations','GET')_p95:201.7;('/recommendations','GET')_p99:454.2;('/recommendations','GET')_avg:145.7; ('/user','POST')_rps:9.5;('/user','POST')_p95:203.6;('/user','POST')_p99:595.6;('/user','POST')_avg:146.9; ('/hotels','GET')_rps:1210.0;('/hotels','GET')_p95:201.8;('/hotels','GET')_p99:457.8;('/hotels','GET')_avg:145.9; ('/reservation','POST')_rps:10.5;('/reservation','POST')_p95:201.7;('/reservation','POST')_p99:446.8;('/reservation','POST')_avg:145.6
total_rps:423.5; ('/recommendations','GET')_rps:165.7;('/recommendations','GET')_p95:11532.3;('/recommendations','GET')_p99:11890.5;('/recommendations','GET')_avg:8094.7; ('/user','POST')_rps:2.3;('/user','POST')_p95:11532.1;('/user','POST')_p99:11921.0;('/user','POST')_avg:8702.9; ('/hotels','GET')_rps:253.3;('/hotels','GET')_p95:11532.5;('/hotels','GET')_p99:11891.1;('/hotels','GET')_avg:8105.5; ('/reservation','POST')_rps:2.1;('/reservation','POST')_p95:11531.3;('/reservation','POST')_p99:11896.9;('/reservation','POST')_avg:8481.1
total_rps:2000.5; ('/recommendations','GET')_rps:781.7;('/recommendations','GET')_p95:203.6;('/recommendations','GET')_p99:456.2;('/recommendations','GET')_avg:146.1; ('/user','POST')_rps:8.9;('/user','POST')_p95:205.1;('/user','POST')_p99:591.6;('/user','POST')_avg:147.1; ('/hotels','GET')_rps:1199.7;('/hotels','GET')_p95:203.7;('/hotels','GET')_p99:458.9;('/hotels','GET')_avg:146.3; ('/reservation','POST')_rps:10.3;('/reservation','POST')_p95:203.9;('/reservation','POST')_p99:456.7;('/reservation','POST')_avg:146.4
total_rps:396.6; ('/recommendations','GET')_rps:151.5;('/recommendations','GET')_p95:11533.9;('/recommendations','GET')_p99:11920.4;('/recommendations','GET')_avg:8841.5; ('/user','POST')_rps:2.1;('/user','POST')_p95:11534.7;('/user','POST')_p99:11927.0;('/user','POST')_avg:9497.2; ('/hotels','GET')_rps:241.2;('/hotels','GET')_p95:11534.1;('/hotels','GET')_p99:11920.9;('/hotels','GET')_avg:8877.9; ('/reservation','POST')_rps:1.9;('/reservation','POST')_p95:11532.8;('/reservation','POST')_p99:11925.1;('/reservation','POST')_avg:9205.6
total_rps:2001.7; ('/recommendations','GET')_rps:782.1;('/recommendations','GET')_p95:205.0;('/recommendations','GET')_p99:465.4;('/recommendations','GET')_avg:146.6; ('/user','POST')_rps:10.0;('/user','POST')_p95:207.3;('/user','POST')_p99:577.4;('/user','POST')_avg:147.4; ('/hotels','GET')_rps:1199.5;('/hotels','GET')_p95:205.3;('/hotels','GET')_p99:466.9;('/hotels','GET')_avg:146.8; ('/reservation','POST')_rps:10.1;('/reservation','POST')_p95:207.5;('/reservation','POST')_p99:470.6;('/reservation','POST')_avg:147.0
total_rps:358.5; ('/recommendations','GET')_rps:146.7;('/recommendations','GET')_p95:11535.6;('/recommendations','GET')_p99:11927.6;('/recommendations','GET')_avg:9563.8; ('/user','POST')_rps:2.3;('/user','POST')_p95:11537.6;('/user','POST')_p99:11933.8;('/user','POST')_avg:10392.3; ('/hotels','GET')_rps:207.6;('/hotels','GET')_p95:11535.6;('/hotels','GET')_p99:11927.4;('/hotels','GET')_avg:9542.0; ('/reservation','POST')_rps:1.9;('/reservation','POST')_p95:11534.3;('/reservation','POST')_p99:11930.9;('/reservation','POST')_avg:9955.1
total_rps:2002.5; ('/recommendations','GET')_rps:785.7;('/recommendations','GET')_p95:207.7;('/recommendations','GET')_p99:466.1;('/recommendations','GET')_avg:146.9; ('/user','POST')_rps:10.1;('/user','POST')_p95:212.0;('/user','POST')_p99:575.5;('/user','POST')_avg:147.7; ('/hotels','GET')_rps:1196.5;('/hotels','GET')_p95:208.0;('/hotels','GET')_p99:466.9;('/hotels','GET')_avg:147.1; ('/reservation','POST')_rps:10.2;('/reservation','POST')_p95:212.6;('/reservation','POST')_p99:469.7;('/reservation','POST')_avg:147.4
total_rps:348.5; ('/recommendations','GET')_rps:135.1;('/recommendations','GET')_p95:11537.3;('/recommendations','GET')_p99:11933.0;('/recommendations','GET')_avg:10228.8; ('/user','POST')_rps:1.9;('/user','POST')_p95:11539.7;('/user','POST')_p99:11938.4;('/user','POST')_avg:11107.8; ('/hotels','GET')_rps:209.8;('/hotels','GET')_p95:11537.4;('/hotels','GET')_p99:11932.5;('/hotels','GET')_avg:10212.7; ('/reservation','POST')_rps:1.7;('/reservation','POST')_p95:11535.8;('/reservation','POST')_p99:11935.5;('/reservation','POST')_avg:10600.9
total_rps:1997.1; ('/recommendations','GET')_rps:772.0;('/recommendations','GET')_p95:210.2;('/recommendations','GET')_p99:465.8;('/recommendations','GET')_avg:147.3; ('/user','POST')_rps:9.2;('/user','POST')_p95:214.4;('/user','POST')_p99:574.3;('/user','POST')_avg:148.0; ('/hotels','GET')_rps:1206.5;('/hotels','GET')_p95:210.6;('/hotels','GET')_p99:466.0;('/hotels','GET')_avg:147.4; ('/reservation','POST')_rps:9.5;('/reservation','POST')_p95:213.7;('/reservation','POST')_p99:471.0;('/reservation','POST')_avg:147.7
total_rps:322.7; ('/recommendations','GET')_rps:125.0;('/recommendations','GET')_p95:11539.2;('/recommendations','GET')_p99:11937.4;('/recommendations','GET')_avg:10843.7; ('/user','POST')_rps:1.3;('/user','POST')_p95:11542.0;('/user','POST')_p99:11943.9;('/user','POST')_avg:11618.7; ('/hotels','GET')_rps:194.4;('/hotels','GET')_p95:11539.4;('/hotels','GET')_p99:11937.1;('/hotels','GET')_avg:10833.8; ('/reservation','POST')_rps:2.0;('/reservation','POST')_p95:11537.7;('/reservation','POST')_p99:11946.0;('/reservation','POST')_avg:11375.5
total_rps:2000.9; ('/recommendations','GET')_rps:784.5;('/recommendations','GET')_p95:213.0;('/recommendations','GET')_p99:466.1;('/recommendations','GET')_avg:147.6; ('/user','POST')_rps:10.7;('/user','POST')_p95:218.1;('/user','POST')_p99:569.6;('/user','POST')_avg:148.2; ('/hotels','GET')_rps:1195.5;('/hotels','GET')_p95:213.4;('/hotels','GET')_p99:466.9;('/hotels','GET')_avg:147.8; ('/reservation','POST')_rps:10.1;('/reservation','POST')_p95:218.5;('/reservation','POST')_p99:476.6;('/reservation','POST')_avg:148.1
